ID,Name,Description,Contributor,Citation,Glottocode,Year,Source,Media_IDs,Type,Map_IDs
683,TETUN/Soibada,,,,east2473,traditional,wurm1981pacific,features,feature,map_1
684,TETUN/Eastern Tetun,,,,east2473,traditional,wurm1981pacific,features,feature,map_1
685,KAIRUI-MIDIKI/Kairui,,,,kair1266,traditional,wurm1981pacific,features,feature,map_1
686,NAUETI/Oso Moko,,,,naue1237,traditional,wurm1981pacific,features,feature,map_1
687,NAUETI/Naumik,,,,naue1237,traditional,wurm1981pacific,features,feature,map_1
688,MAKASAI/Makiere,,,,makl1245,traditional,wurm1981pacific,features,feature,map_1
689,KAIRUI-MIDIKI/Midiki,,,,midi1237,traditional,wurm1981pacific,features,feature,map_1
690,FATALUKU,,,,fata1247,traditional,wurm1981pacific,features,feature,map_1
691,MAKU'A,,,,maku1277,traditional,wurm1981pacific,features,feature,map_1
692,Dili Tetun,,,,tetu1246,traditional,wurm1981pacific,features,feature,map_1
693,TETUN/N,,,,nort2869,traditional,wurm1981pacific,features,feature,map_1
694,"ROTI,TIMCRESE,SAVU",,,,,traditional,wurm1981pacific,features,feature,map_1
695,SELWASA,,,,selu1242,traditional,wurm1981pacific,features,feature,map_1
696,YAMDENA//Southern,,,,sout2891,traditional,wurm1981pacific,features,feature,map_1
699,KEI-FORDATA/Larat II,,,,ford1244,traditional,wurm1981pacific,features,feature,map_1
700,WETAR/Limera,,,,iliu1237,traditional,wurm1981pacific,features,feature,map_1
701,WETAR/Hahutan,,,,iliu1237,traditional,wurm1981pacific,features,feature,map_1
702,WETAR/Welemur,,,,wele1238,traditional,wurm1981pacific,features,feature,map_1
703,WAIMA'A,,,,waim1252,traditional,wurm1981pacific,features,feature,map_1
705,WETAR/Tutunohan,,,,tugu1245,traditional,wurm1981pacific,features,feature,map_1
706,GALOLI/Hehak,,,,haha1243,traditional,wurm1981pacific,features,feature,map_1
708,GALOLI/Baba,,,,baba1272,traditional,wurm1981pacific,features,feature,map_1
709,ADABE,,,,adab1235,traditional,wurm1981pacific,features,feature,map_1
710,LAMAHOLOT/Adonara,,,,adon1237,traditional,wurm1981pacific,features,feature,map_1
712,KEDANG,,,,keda1252,traditional,wurm1981pacific,features,feature,map_1
713,KOLANA,,,,kola1287,traditional,wurm1981pacific,features,feature,map_1
714,TANGLAPUI,,,,sawi1256,traditional,wurm1981pacific,features,feature,map_1
